t,temp
2019-07-19,11.562
2019-07-20,11.415
2019-07-21,11.202
2019-07-22,11.148
2019-07-23,11.145
2019-07-24,11.117
2019-07-25,11.128
2019-07-26,11.37
2019-07-27,11.457
2019-07-28,11.409
2019-07-29,10.897
2019-07-30,10.888
2019-07-31,11.067
2019-08-01,11.067
2019-08-02,11.031
2019-08-03,11.02
2019-08-04,11.012
2019-08-05,10.991
2019-08-06,10.958
2019-08-07,10.824
2019-08-08,10.797
2019-08-09,10.821
2019-08-10,10.748
2019-08-11,10.607
2019-08-12,10.582
2019-08-13,10.716
2019-08-14,10.837
2019-08-15,10.768
2019-08-16,10.285
2019-08-17,10.099
2019-08-18,10.136
2019-08-19,10.241
2019-08-20,10.265
2019-08-21,10.173
2019-08-22,10.16
2019-08-23,10.222
2019-08-24,10.45
2019-08-25,10.547
2019-08-26,10.503
2019-08-27,10.523
2019-08-28,10.474
2019-08-29,10.529
2019-08-30,10.464
2019-08-31,10.3
2019-09-01,10.177
2019-09-02,10.061
2019-09-03,10.082
2019-09-04,10.044
2019-09-05,10.012
2019-09-06,9.9437
2019-09-07,9.9781
2019-09-08,9.9067
2019-09-09,9.7042
2019-09-10,9.683
2019-09-11,9.6442
2019-09-12,9.5715
2019-09-13,9.6607
2019-09-14,9.9938
2019-09-15,9.9358
2019-09-16,9.8861
2019-09-17,9.9451
2019-09-18,9.808
2019-09-19,9.7472
2019-09-20,9.7479
2019-09-21,9.9024
2019-09-22,10.094
2019-09-23,10.264
2019-09-24,10.762
2019-09-25,10.954
2019-09-26,10.873
2019-09-27,10.737
2019-09-28,10.608
2019-09-29,10.508
2019-09-30,10.373
2019-10-01,10.121
2019-10-02,9.9151
2019-10-03,10.029
2019-10-04,10.129
2019-10-05,10.223
2019-10-06,10.297
2019-10-07,10.304
2019-10-08,10.317
2019-10-09,10.457
2019-10-10,10.594
2019-10-11,10.52
2019-10-12,10.555
2019-10-13,10.504
2019-10-14,10.543
2019-10-15,10.281
2019-10-16,10.285
2019-10-17,10.644
2019-10-18,10.745
2019-10-19,10.786
2019-10-20,10.783
2019-10-21,10.827
2019-10-22,10.778
2019-10-23,10.703
2019-10-24,10.668
2019-10-25,11.255
2019-10-26,11.284
2019-10-27,11.507
2019-10-28,11.397
2019-10-29,11.391
2019-10-30,11.463
2019-10-31,11.636
2019-11-01,11.666
2019-11-02,11.636
2019-11-03,11.658
2019-11-04,11.748
2019-11-05,11.744
2019-11-06,11.69
2019-11-07,11.609
2019-11-08,11.624
2019-11-09,11.747
2019-11-10,11.817
2019-11-11,11.887
2019-11-12,12.605
2019-11-13,13.15
2019-11-14,13.179
2019-11-15,12.97
2019-11-16,12.929
2019-11-17,12.897
2019-11-18,12.903
2019-11-19,12.89
2019-11-20,12.976
2019-11-21,12.963
2019-11-22,12.938
2019-11-23,13.092
2019-11-24,13.126
2019-11-25,13.051
2019-11-26,13.08
2019-11-27,13.16
2019-11-28,13.034
2019-11-29,13.022
2019-11-30,12.91
2019-12-01,12.93
2019-12-02,13.015
2019-12-03,13.021
2019-12-04,13.32
2019-12-05,13.577
2019-12-06,13.679
2019-12-07,13.744
2019-12-08,13.761
2019-12-09,14.016
2019-12-10,13.905
2019-12-11,13.667
2019-12-12,13.747
2019-12-13,13.977
2019-12-14,14.066
2019-12-15,14.27
2019-12-16,14.492
2019-12-17,14.628
2019-12-18,14.603
2019-12-19,14.689
2019-12-20,14.74
2019-12-21,14.974
2019-12-22,15.226
2019-12-23,15.331
2019-12-24,15.374
2019-12-25,15.394
2019-12-26,15.433
2019-12-27,15.721
